
       instance    k  n_red    m_red      n        m  heu_timelimit  exact_timelimit  do_confirm_crit  confirm_timelimit    R  reltg_size  do_heu    ss  ss_gen_1st  ss_fin_1st  chroma_k_early  chroma_k  crit_early  crit    edges           time  time_pp  time_confirm_chroma  time_confirm_crit               time_color  iter            ttb  itb  max_iter_diff             ss_fin_avg             ss_gen_avg  ss_gen_best  num_size_att  heu_mistakes  num_pp  avg_pp_reduced  avg_pp_skipped  calls_to_coloring  num_gen_subsets  infeas  clique_start  color_not_ok  seed
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232   19.227086518        0             2.06e-07        3.496118518        5.205166030999995     1              0    0              0                      0                      0           67            11             0       0              NA              NA               2200             2200       0             2             0     9
 1-Insertions_4    5     67      232     67      232            0.5                1                1                300  200        1.08       1    67          67          67               1         1           0     1      232   21.066247687        0              6.4e-08        3.610176282        8.419200915000006     1              0    0              0                      0                      0           67            11             0       0              NA              NA               2200             2200       0             2             0    10
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         196               0         0           0     0     1186  300.000983328        0        300.000350252            5.2e-08       263.07604528799993   170   84.280419239   41             39      0.679490336082728      0.679490336082728          194           355             0     169               0               0              48569            48738       0             2             0     1
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   193         202         196               0         0           0     0     1180  300.000496768        0        300.000398647            5.5e-08        262.5178010589998   168   26.080647238    3              2     0.6627414418614078     0.6627414418614078          193           351             0     167               0               0              49172            49339       0             2             0     2
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         196               0         0           0     0     1186  300.000964998        0        300.000379067            6.7e-08        262.8322688440001   175   75.207348384   34             32     0.6851155400921103     0.6851155400921103          194           366             0     174               0               0              49549            49723       0             2             0     3
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         198               0         0           0     0     1186  300.000575066        0        300.000366712           1.02e-07       264.33052136199973   175   21.381996215    2              1     0.6753928776679019     0.6753928776679019          194           364             0     174               0               0              50287            50461       0             2             0     4
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   193         202         193               0         0           0     0     1180  300.000713588        0        300.000337055            5.7e-08        264.7908758810003   174   10.516586148    1              1     0.6848379536086641     0.6848379536086641          193           363             0     173               0               0              49319            49492       0             2             0     5
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   193         202         195               0         0           0     0     1180  300.000498603        0        300.000347485            8.8e-08        267.7658060830022   189  164.978960332   99             54     0.7047416681023756     0.7047416681023756          193           393             0     188               0               0              52051            52239       0             2             0     6
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         196               0         0           0     0     1186  300.000552565        0        300.000293764            5.3e-08         267.791547638999   181  193.734440205  111             98      0.679260543038706      0.679260543038706          194           377             0     180               0               0              51750            51930       0             2             0     7
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         197               0         0           0     0     1186  300.001137701        0        300.000330788            6.1e-08        269.5894428150013   183   81.836650666   43             41     0.6884739413366289     0.6884739413366289          194           380             0     182               0               0              51605            51787       0             2             0     8
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         195               0         0           0     0     1186  300.000821868        0        300.000433974            5.6e-08       268.11227422300044   181   56.775788909   26             25     0.6951825277931089     0.6951825277931089          194           376             0     180               0               0              50552            50732       0             2             0     9
 1-Insertions_5    6    202     1227    202     1227            0.5                1                1                300  200        1.08       1   194         202         196               0         0           0     0     1186  300.000318391        0        300.000356001            9.3e-08         267.920746385999   176   67.143349968   33             25     0.6691585501532216     0.6691585501532216          194           366             0     175               0               0              51058            51233       0             2             0    10
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   581         607         581               0         0           0     0     6157  300.000742325        0        300.000872535              6e-08       241.14130551899996    29    24.70461979    1              1     1.3994164092001373     1.3994164092001373          581            96             0      28               0               0              11624            11652       0             2             0     1
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   579         607         583               0         0           0     0     6141  300.002745726        0        300.000911479           1.66e-07       241.55778729399879    30  138.503971089    9              4     1.4494845360824742     1.4494845360824742          579            98             0      29               0               0              11611            11640       0             2             0     2
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   577         607         585               0         0           0     0     6125  300.001673227        0         300.00093578            5.2e-08       240.25198873899984    28  300.001561337   27             12     1.3580801104972375     1.3580801104972375          577            99             0      27               0               0              11557            11584       0             2             0     3
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   580         607         581               0         0           0     0     6149   300.00263045        0          300.0009707            6.5e-08       240.29293448399943    31  118.478533212    6              5     1.5133264105226722     1.5133264105226722          580            98             0      30               0               0              11526            11556       0             2             0     4
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   577         607         577               0         0           0     0     6125   300.00257473        0        300.000857833            6.7e-08       242.88878938800048    28   28.341411497    1              1      1.410368911174785      1.410368911174785          577            92             0      27               0               0              11141            11168       0             2             0     5
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   579         607         585               0         0           0     0     6141  300.011457766        0        300.000956513            5.7e-08       240.57239651499935    29  300.011227551   28             12     1.5010572768226533     1.5010572768226533          579            99             0      28               0               0              10849            10877       0             2             0     6
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   581         607         584               0         0           0     0     6157  300.004908474        0        300.001046398            6.2e-08       240.06921868999876    29   84.977634619    3              1     1.4789778905400508     1.4789778905400508          581            94             0      28               0               0              11008            11036       0             2             0     7
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   579         607         579               0         0           0     0     6141  300.002799754        0        300.000990936            8.6e-08       240.40232974399964    31   34.529362363    1              1     1.5471280644304806     1.5471280644304806          579            97             0      30               0               0              11269            11299       0             2             0     8
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   573         607         573               0         0           0     0     6093  300.004065784        0        300.001407087           1.57e-07        238.7445815459999    29   21.577413688    1              1     1.4022869916602183     1.4022869916602183          573            97             0      28               0               0              11603            11631       0             2             0     9
 1-Insertions_6    7    607     6337    607     6337            0.5                1                1                300  200        1.08       1   572         607         572               0         0           0     0     6084  300.002760963        0        300.000834872            5.3e-08       237.73437476800024    28   47.073307982    1              1      1.399875400498398      1.399875400498398          572            91             0      27               0               0              11209            11236       0             2             0    10
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           0     1       22  300.000167791        0             3.49e-07        0.007503163       12.169363724999911  1564   21.483953901   61             60   0.047330494595479854   0.047330494595479854            9          3129             0    1563               0               0             328161           329724       0             4             0     1
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           0     1       22  300.002247577        0             4.59e-07        0.060261549        9.370161476999955   393   13.074855259   60             59    0.04678320590593106    0.04678320590593106            9           787             0     392               0               0              83185            83577       0             4             0     2
    2-FullIns_3    5     52      201     52      201            0.5                1                1                300  200        1.08       1     9          52          10               1         1           0     1       22   300.00033346        0             4.36e-07        0.076464168        9.135690376000014   217     9.26350462   12             11      0.046159456039124      0.046159456039124            9           435             0     216               0               0              46405            46621       0             4             0     3
